"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","CPI","TOT","AGRWTH","Q","2000-Q4",3.99856,
"ESP","CPI","TOT","AGRWTH","Q","2001-Q1",3.790073,
"ESP","CPI","TOT","AGRWTH","Q","2001-Q2",4.13741,
"ESP","CPI","TOT","AGRWTH","Q","2001-Q3",3.642653,
"ESP","CPI","TOT","AGRWTH","Q","2001-Q4",2.806834,
"ESP","CPI","TOT","AGRWTH","Q","2002-Q1",2.503155,
"ESP","CPI","TOT","AGRWTH","Q","2002-Q2",3.425096,
"ESP","CPI","TOT","AGRWTH","Q","2002-Q3",2.386244,
"ESP","CPI","TOT","AGRWTH","Q","2002-Q4",3.939226,
"ESP","CPI","TOT","AGRWTH","Q","2003-Q1",3.753255,
"ESP","CPI","TOT","AGRWTH","Q","2003-Q2",2.859227,
"ESP","CPI","TOT","AGRWTH","Q","2003-Q3",2.908334,
"ESP","CPI","TOT","AGRWTH","Q","2003-Q4",2.654683,
"ESP","CPI","TOT","AGRWTH","Q","2004-Q1",2.193055,
"ESP","CPI","TOT","AGRWTH","Q","2004-Q2",3.202051,
"ESP","CPI","TOT","AGRWTH","Q","2004-Q3",3.308552,
"ESP","CPI","TOT","AGRWTH","Q","2004-Q4",3.4386,
"ESP","CPI","TOT","AGRWTH","Q","2005-Q1",3.259547,
"ESP","CPI","TOT","AGRWTH","Q","2005-Q2",3.220308,
"ESP","CPI","TOT","AGRWTH","Q","2005-Q3",3.436735,
"ESP","CPI","TOT","AGRWTH","Q","2005-Q4",3.553823,
"ESP","CPI","TOT","AGRWTH","Q","2006-Q1",4.016846,
"ESP","CPI","TOT","AGRWTH","Q","2006-Q2",3.945139,
"ESP","CPI","TOT","AGRWTH","Q","2006-Q3",3.533138,
"ESP","CPI","TOT","AGRWTH","Q","2006-Q4",2.593521,
"ESP","CPI","TOT","AGRWTH","Q","2007-Q1",2.4226,
"ESP","CPI","TOT","AGRWTH","Q","2007-Q2",2.387267,
"ESP","CPI","TOT","AGRWTH","Q","2007-Q3",2.365492,
"ESP","CPI","TOT","AGRWTH","Q","2007-Q4",3.958885,
"ESP","CPI","TOT","AGRWTH","Q","2008-Q1",4.381987,
"ESP","CPI","TOT","AGRWTH","Q","2008-Q2",4.60066,
"ESP","CPI","TOT","AGRWTH","Q","2008-Q3",4.904831,
"ESP","CPI","TOT","AGRWTH","Q","2008-Q4",2.453338,
"ESP","CPI","TOT","AGRWTH","Q","2009-Q1",0.4674071,
"ESP","CPI","TOT","AGRWTH","Q","2009-Q2",-0.6750411,
"ESP","CPI","TOT","AGRWTH","Q","2009-Q3",-1.06861,
"ESP","CPI","TOT","AGRWTH","Q","2009-Q4",0.143299,
"ESP","CPI","TOT","AGRWTH","Q","2010-Q1",1.092574,
"ESP","CPI","TOT","AGRWTH","Q","2010-Q2",1.58966,
"ESP","CPI","TOT","AGRWTH","Q","2010-Q3",1.953732,
"ESP","CPI","TOT","AGRWTH","Q","2010-Q4",2.551138,
"ESP","CPI","TOT","AGRWTH","Q","2011-Q1",3.484957,
"ESP","CPI","TOT","AGRWTH","Q","2011-Q2",3.49275,
"ESP","CPI","TOT","AGRWTH","Q","2011-Q3",3.06508,
"ESP","CPI","TOT","AGRWTH","Q","2011-Q4",2.753275,
"ESP","CPI","TOT","AGRWTH","Q","2012-Q1",1.956933,
"ESP","CPI","TOT","AGRWTH","Q","2012-Q2",1.966413,
"ESP","CPI","TOT","AGRWTH","Q","2012-Q3",2.758527,
"ESP","CPI","TOT","AGRWTH","Q","2012-Q4",3.090528,
"ESP","CPI","TOT","AGRWTH","Q","2013-Q1",2.621055,
"ESP","CPI","TOT","AGRWTH","Q","2013-Q2",1.723294,
"ESP","CPI","TOT","AGRWTH","Q","2013-Q3",1.207816,
"ESP","CPI","TOT","AGRWTH","Q","2013-Q4",0.1281929,
"ESP","CPI","TOT","AGRWTH","Q","2014-Q1",0.0114198,
"ESP","CPI","TOT","AGRWTH","Q","2014-Q2",0.2194154,
"ESP","CPI","TOT","AGRWTH","Q","2014-Q3",-0.3294712,
"ESP","CPI","TOT","AGRWTH","Q","2014-Q4",-0.5036504,
"ESP","CPI","TOT","AGRWTH","Q","2015-Q1",-1.018744,
"ESP","CPI","TOT","AGRWTH","Q","2015-Q2",-0.253894,
"ESP","CPI","TOT","AGRWTH","Q","2015-Q3",-0.4113323,
"ESP","CPI","TOT","AGRWTH","Q","2015-Q4",-0.3215149,
"ESP","CPI","TOT","AGRWTH","Q","2016-Q1",-0.6579137,
"ESP","CPI","TOT","AGRWTH","Q","2016-Q2",-0.9452331,
"ESP","CPI","TOT","AGRWTH","Q","2016-Q3",-0.1840061,
"ESP","CPI","TOT","AGRWTH","Q","2016-Q4",0.9740571,
"ESP","CPI","TOT","AGRWTH","Q","2017-Q1",2.743434,
"ESP","CPI","TOT","AGRWTH","Q","2017-Q2",1.997498,
"ESP","CPI","TOT","AGRWTH","Q","2017-Q3",1.653739,
"ESP","CPI","TOT","AGRWTH","Q","2017-Q4",1.448576,
"ESP","CPI","TOT","AGRWTH","Q","2018-Q1",0.9536356,
"ESP","CPI","TOT","AGRWTH","Q","2018-Q2",1.801751,
"ESP","CPI","TOT","AGRWTH","Q","2018-Q3",2.23144,
"ESP","CPI","TOT","AGRWTH","Q","2018-Q4",1.70979,
"ESP","CPI","TOT","AGRWTH","Q","2019-Q1",1.136002,
"ESP","CPI","TOT","AGRWTH","Q","2019-Q2",0.9176301,
"ESP","CPI","TOT","AGRWTH","Q","2019-Q3",0.3124096,
"ESP","CPI","TOT","AGRWTH","Q","2019-Q4",0.4409978,
"ESP","CPI","TOT","AGRWTH","Q","2020-Q1",0.6022679,
"ESP","CPI","TOT","AGRWTH","Q","2020-Q2",-0.6582605,
"ESP","CPI","TOT","AGRWTH","Q","2020-Q3",-0.5030371,
"ESP","CPI","TOT","AGRWTH","Q","2020-Q4",-0.7187424,
"ESP","CPI","TOT","AGRWTH","Q","2021-Q1",0.5931606,
"ESP","CPI","TOT","AGRWTH","Q","2021-Q2",2.559851,
"ESP","CPI","TOT","AGRWTH","Q","2021-Q3",3.397224,
"ESP","CPI","TOT","AGRWTH","Q","2021-Q4",5.81176,
"SWE","CPI","TOT","AGRWTH","Q","2000-Q1",0.804213,
"SWE","CPI","TOT","AGRWTH","Q","2000-Q2",0.8570361,
"SWE","CPI","TOT","AGRWTH","Q","2000-Q3",0.8483536,
"SWE","CPI","TOT","AGRWTH","Q","2000-Q4",1.08552,
"SWE","CPI","TOT","AGRWTH","Q","2001-Q1",1.518388,
"SWE","CPI","TOT","AGRWTH","Q","2001-Q2",2.724322,
"SWE","CPI","TOT","AGRWTH","Q","2001-Q3",2.83687,
"SWE","CPI","TOT","AGRWTH","Q","2001-Q4",2.537414,
"SWE","CPI","TOT","AGRWTH","Q","2002-Q1",2.670672,
"SWE","CPI","TOT","AGRWTH","Q","2002-Q2",1.980346,
"SWE","CPI","TOT","AGRWTH","Q","2002-Q3",1.841147,
"SWE","CPI","TOT","AGRWTH","Q","2002-Q4",2.151523,
"SWE","CPI","TOT","AGRWTH","Q","2003-Q1",2.985148,
"SWE","CPI","TOT","AGRWTH","Q","2003-Q2",1.862604,
"SWE","CPI","TOT","AGRWTH","Q","2003-Q3",1.585693,
"SWE","CPI","TOT","AGRWTH","Q","2003-Q4",1.28578,
"SWE","CPI","TOT","AGRWTH","Q","2004-Q1",0.05274578,
"SWE","CPI","TOT","AGRWTH","Q","2004-Q2",0.4059443,
"SWE","CPI","TOT","AGRWTH","Q","2004-Q3",0.5587666,
"SWE","CPI","TOT","AGRWTH","Q","2004-Q4",0.4773926,
"SWE","CPI","TOT","AGRWTH","Q","2005-Q1",0.264788,
"SWE","CPI","TOT","AGRWTH","Q","2005-Q2",0.2957733,
"SWE","CPI","TOT","AGRWTH","Q","2005-Q3",0.5245925,
"SWE","CPI","TOT","AGRWTH","Q","2005-Q4",0.7263807,
"SWE","CPI","TOT","AGRWTH","Q","2006-Q1",0.7815114,
"SWE","CPI","TOT","AGRWTH","Q","2006-Q2",1.52207,
"SWE","CPI","TOT","AGRWTH","Q","2006-Q3",1.590528,
"SWE","CPI","TOT","AGRWTH","Q","2006-Q4",1.542772,
"SWE","CPI","TOT","AGRWTH","Q","2007-Q1",1.945742,
"SWE","CPI","TOT","AGRWTH","Q","2007-Q2",1.810813,
"SWE","CPI","TOT","AGRWTH","Q","2007-Q3",1.941236,
"SWE","CPI","TOT","AGRWTH","Q","2007-Q4",3.142282,
"SWE","CPI","TOT","AGRWTH","Q","2008-Q1",3.236837,
"SWE","CPI","TOT","AGRWTH","Q","2008-Q2",3.794206,
"SWE","CPI","TOT","AGRWTH","Q","2008-Q3",4.283747,
"SWE","CPI","TOT","AGRWTH","Q","2008-Q4",2.448302,
"SWE","CPI","TOT","AGRWTH","Q","2009-Q1",0.7897524,
"SWE","CPI","TOT","AGRWTH","Q","2009-Q2",-0.5808025,
"SWE","CPI","TOT","AGRWTH","Q","2009-Q3",-1.41659,
"SWE","CPI","TOT","AGRWTH","Q","2009-Q4",-0.7415079,
"SWE","CPI","TOT","AGRWTH","Q","2010-Q1",0.6840817,
"SWE","CPI","TOT","AGRWTH","Q","2010-Q2",0.9275776,
"SWE","CPI","TOT","AGRWTH","Q","2010-Q3",1.12544,
"SWE","CPI","TOT","AGRWTH","Q","2010-Q4",1.890374,
"SWE","CPI","TOT","AGRWTH","Q","2011-Q1",2.612267,
"SWE","CPI","TOT","AGRWTH","Q","2011-Q2",3.254242,
"SWE","CPI","TOT","AGRWTH","Q","2011-Q3",3.316662,
"SWE","CPI","TOT","AGRWTH","Q","2011-Q4",2.66366,
"SWE","CPI","TOT","AGRWTH","Q","2012-Q1",1.762453,
"SWE","CPI","TOT","AGRWTH","Q","2012-Q2",1.115818,
"SWE","CPI","TOT","AGRWTH","Q","2012-Q3",0.6219477,
"SWE","CPI","TOT","AGRWTH","Q","2012-Q4",0.07003693,
"SWE","CPI","TOT","AGRWTH","Q","2013-Q1",-0.05634881,
"SWE","CPI","TOT","AGRWTH","Q","2013-Q2",-0.2761408,
"SWE","CPI","TOT","AGRWTH","Q","2013-Q3",0.09027284,
"SWE","CPI","TOT","AGRWTH","Q","2013-Q4",0.06574622,
"SWE","CPI","TOT","AGRWTH","Q","2014-Q1",-0.3478575,
"SWE","CPI","TOT","AGRWTH","Q","2014-Q2",0.008487524,
"SWE","CPI","TOT","AGRWTH","Q","2014-Q3",-0.1665889,
"SWE","CPI","TOT","AGRWTH","Q","2014-Q4",-0.213005,
"SWE","CPI","TOT","AGRWTH","Q","2015-Q1",0.01067498,
"SWE","CPI","TOT","AGRWTH","Q","2015-Q2",-0.2026224,
"SWE","CPI","TOT","AGRWTH","Q","2015-Q3",-0.06058223,
"SWE","CPI","TOT","AGRWTH","Q","2015-Q4",0.06584327,
"SWE","CPI","TOT","AGRWTH","Q","2016-Q1",0.6511042,
"SWE","CPI","TOT","AGRWTH","Q","2016-Q2",0.8142613,
"SWE","CPI","TOT","AGRWTH","Q","2016-Q3",1.033713,
"SWE","CPI","TOT","AGRWTH","Q","2016-Q4",1.435925,
"SWE","CPI","TOT","AGRWTH","Q","2017-Q1",1.478308,
"SWE","CPI","TOT","AGRWTH","Q","2017-Q2",1.77775,
"SWE","CPI","TOT","AGRWTH","Q","2017-Q3",2.154691,
"SWE","CPI","TOT","AGRWTH","Q","2017-Q4",1.765051,
"SWE","CPI","TOT","AGRWTH","Q","2018-Q1",1.696084,
"SWE","CPI","TOT","AGRWTH","Q","2018-Q2",1.89899,
"SWE","CPI","TOT","AGRWTH","Q","2018-Q3",2.123669,
"SWE","CPI","TOT","AGRWTH","Q","2018-Q4",2.091194,
"SWE","CPI","TOT","AGRWTH","Q","2019-Q1",1.873317,
"SWE","CPI","TOT","AGRWTH","Q","2019-Q2",2.028305,
"SWE","CPI","TOT","AGRWTH","Q","2019-Q3",1.517506,
"SWE","CPI","TOT","AGRWTH","Q","2019-Q4",1.721065,
"SWE","CPI","TOT","AGRWTH","Q","2020-Q1",0.9915571,
"SWE","CPI","TOT","AGRWTH","Q","2020-Q2",0.111606,
"SWE","CPI","TOT","AGRWTH","Q","2020-Q3",0.5734788,
"SWE","CPI","TOT","AGRWTH","Q","2020-Q4",0.3197767,
"SWE","CPI","TOT","AGRWTH","Q","2021-Q1",1.542149,
"SWE","CPI","TOT","AGRWTH","Q","2021-Q2",1.799632,
"SWE","CPI","TOT","AGRWTH","Q","2021-Q3",1.981402,
"SWE","CPI","TOT","AGRWTH","Q","2021-Q4",3.318826,
"CHE","CPI","TOT","AGRWTH","Q","2000-Q1",1.563958,
"CHE","CPI","TOT","AGRWTH","Q","2000-Q2",1.607336,
"CHE","CPI","TOT","AGRWTH","Q","2000-Q3",1.483809,
"CHE","CPI","TOT","AGRWTH","Q","2000-Q4",1.579184,
"CHE","CPI","TOT","AGRWTH","Q","2001-Q1",1.016693,
"CHE","CPI","TOT","AGRWTH","Q","2001-Q2",1.504252,
"CHE","CPI","TOT","AGRWTH","Q","2001-Q3",1.025491,
"CHE","CPI","TOT","AGRWTH","Q","2001-Q4",0.4138341,
"CHE","CPI","TOT","AGRWTH","Q","2002-Q1",0.5617604,
"CHE","CPI","TOT","AGRWTH","Q","2002-Q2",0.689405,
"CHE","CPI","TOT","AGRWTH","Q","2002-Q3",0.3053551,
"CHE","CPI","TOT","AGRWTH","Q","2002-Q4",1.014421,
"CHE","CPI","TOT","AGRWTH","Q","2003-Q1",1.044933,
"CHE","CPI","TOT","AGRWTH","Q","2003-Q2",0.5446356,
"CHE","CPI","TOT","AGRWTH","Q","2003-Q3",0.4460655,
"CHE","CPI","TOT","AGRWTH","Q","2003-Q4",0.5199609,
"CHE","CPI","TOT","AGRWTH","Q","2004-Q1",0.05515156,
"CHE","CPI","TOT","AGRWTH","Q","2004-Q2",0.8657903,
"CHE","CPI","TOT","AGRWTH","Q","2004-Q3",0.908133,
"CHE","CPI","TOT","AGRWTH","Q","2004-Q4",1.380611,
"CHE","CPI","TOT","AGRWTH","Q","2005-Q1",1.352147,
"CHE","CPI","TOT","AGRWTH","Q","2005-Q2",1.059073,
"CHE","CPI","TOT","AGRWTH","Q","2005-Q3",1.182121,
"CHE","CPI","TOT","AGRWTH","Q","2005-Q4",1.097029,
"CHE","CPI","TOT","AGRWTH","Q","2006-Q1",1.23424,
"CHE","CPI","TOT","AGRWTH","Q","2006-Q2",1.327459,
"CHE","CPI","TOT","AGRWTH","Q","2006-Q3",1.222846,
"CHE","CPI","TOT","AGRWTH","Q","2006-Q4",0.4588559,
"CHE","CPI","TOT","AGRWTH","Q","2007-Q1",0.08777665,
"CHE","CPI","TOT","AGRWTH","Q","2007-Q2",0.5242772,
"CHE","CPI","TOT","AGRWTH","Q","2007-Q3",0.6343362,
"CHE","CPI","TOT","AGRWTH","Q","2007-Q4",1.679461,
"CHE","CPI","TOT","AGRWTH","Q","2008-Q1",2.473982,
"CHE","CPI","TOT","AGRWTH","Q","2008-Q2",2.684125,
"CHE","CPI","TOT","AGRWTH","Q","2008-Q3",2.974479,
"CHE","CPI","TOT","AGRWTH","Q","2008-Q4",1.581499,
"CHE","CPI","TOT","AGRWTH","Q","2009-Q1",-0.01638529,
"CHE","CPI","TOT","AGRWTH","Q","2009-Q2",-0.7498824,
"CHE","CPI","TOT","AGRWTH","Q","2009-Q3",-0.9702351,
"CHE","CPI","TOT","AGRWTH","Q","2009-Q4",-0.1779382,
"CHE","CPI","TOT","AGRWTH","Q","2010-Q1",1.118504,
"CHE","CPI","TOT","AGRWTH","Q","2010-Q2",0.9880827,
"CHE","CPI","TOT","AGRWTH","Q","2010-Q3",0.3316418,
"CHE","CPI","TOT","AGRWTH","Q","2010-Q4",0.3181066,
"CHE","CPI","TOT","AGRWTH","Q","2011-Q1",0.5979713,
"CHE","CPI","TOT","AGRWTH","Q","2011-Q2",0.3971071,
"CHE","CPI","TOT","AGRWTH","Q","2011-Q3",0.3833669,
"CHE","CPI","TOT","AGRWTH","Q","2011-Q4",-0.4512661,
"CHE","CPI","TOT","AGRWTH","Q","2012-Q1",-0.8760378,
"CHE","CPI","TOT","AGRWTH","Q","2012-Q2",-1.018959,
"CHE","CPI","TOT","AGRWTH","Q","2012-Q3",-0.5262947,
"CHE","CPI","TOT","AGRWTH","Q","2012-Q4",-0.3438655,
"CHE","CPI","TOT","AGRWTH","Q","2013-Q1",-0.3736483,
"CHE","CPI","TOT","AGRWTH","Q","2013-Q2",-0.4235046,
"CHE","CPI","TOT","AGRWTH","Q","2013-Q3",-0.03427475,
"CHE","CPI","TOT","AGRWTH","Q","2013-Q4",-0.03644288,
"CHE","CPI","TOT","AGRWTH","Q","2014-Q1",-0.0280278,
"CHE","CPI","TOT","AGRWTH","Q","2014-Q2",0.1028157,
"CHE","CPI","TOT","AGRWTH","Q","2014-Q3",0.005251978,
"CHE","CPI","TOT","AGRWTH","Q","2014-Q4",-0.1330782,
"CHE","CPI","TOT","AGRWTH","Q","2015-Q1",-0.7334286,
"CHE","CPI","TOT","AGRWTH","Q","2015-Q2",-1.113939,
"CHE","CPI","TOT","AGRWTH","Q","2015-Q3",-1.374063,
"CHE","CPI","TOT","AGRWTH","Q","2015-Q4",-1.353652,
"CHE","CPI","TOT","AGRWTH","Q","2016-Q1",-0.9853968,
"CHE","CPI","TOT","AGRWTH","Q","2016-Q2",-0.3886943,
"CHE","CPI","TOT","AGRWTH","Q","2016-Q3",-0.1758546,
"CHE","CPI","TOT","AGRWTH","Q","2016-Q4",-0.1861681,
"CHE","CPI","TOT","AGRWTH","Q","2017-Q1",0.5210742,
"CHE","CPI","TOT","AGRWTH","Q","2017-Q2",0.3713557,
"CHE","CPI","TOT","AGRWTH","Q","2017-Q3",0.4813237,
"CHE","CPI","TOT","AGRWTH","Q","2017-Q4",0.762147,
"CHE","CPI","TOT","AGRWTH","Q","2018-Q1",0.7212598,
"CHE","CPI","TOT","AGRWTH","Q","2018-Q2",0.9830431,
"CHE","CPI","TOT","AGRWTH","Q","2018-Q3",1.13349,
"CHE","CPI","TOT","AGRWTH","Q","2018-Q4",0.9067588,
"CHE","CPI","TOT","AGRWTH","Q","2019-Q1",0.6227953,
"CHE","CPI","TOT","AGRWTH","Q","2019-Q2",0.647432,
"CHE","CPI","TOT","AGRWTH","Q","2019-Q3",0.2593236,
"CHE","CPI","TOT","AGRWTH","Q","2019-Q4",-0.07652739,
"CHE","CPI","TOT","AGRWTH","Q","2020-Q1",-0.1261417,
"CHE","CPI","TOT","AGRWTH","Q","2020-Q2",-1.220927,
"CHE","CPI","TOT","AGRWTH","Q","2020-Q3",-0.8620005,
"CHE","CPI","TOT","AGRWTH","Q","2020-Q4",-0.6896046,
"CHE","CPI","TOT","AGRWTH","Q","2021-Q1",-0.4310983,
"CHE","CPI","TOT","AGRWTH","Q","2021-Q2",0.49446,
"CHE","CPI","TOT","AGRWTH","Q","2021-Q3",0.8342547,
"CHE","CPI","TOT","AGRWTH","Q","2021-Q4",1.435084,
"GBR","CPI","TOT","AGRWTH","Q","2000-Q1",1.1,
"GBR","CPI","TOT","AGRWTH","Q","2000-Q2",1,
"GBR","CPI","TOT","AGRWTH","Q","2000-Q3",1.2,
"GBR","CPI","TOT","AGRWTH","Q","2000-Q4",1.4,
"GBR","CPI","TOT","AGRWTH","Q","2001-Q1",1.3,
"GBR","CPI","TOT","AGRWTH","Q","2001-Q2",1.8,
"GBR","CPI","TOT","AGRWTH","Q","2001-Q3",1.8,
"GBR","CPI","TOT","AGRWTH","Q","2001-Q4",1.4,
"GBR","CPI","TOT","AGRWTH","Q","2002-Q1",1.7,
"GBR","CPI","TOT","AGRWTH","Q","2002-Q2",1.3,
"GBR","CPI","TOT","AGRWTH","Q","2002-Q3",1.3,
"GBR","CPI","TOT","AGRWTH","Q","2002-Q4",1.6,
"GBR","CPI","TOT","AGRWTH","Q","2003-Q1",1.5,
"GBR","CPI","TOT","AGRWTH","Q","2003-Q2",1.3,
"GBR","CPI","TOT","AGRWTH","Q","2003-Q3",1.4,
"GBR","CPI","TOT","AGRWTH","Q","2003-Q4",1.3,
"GBR","CPI","TOT","AGRWTH","Q","2004-Q1",1.3,
"GBR","CPI","TOT","AGRWTH","Q","2004-Q2",1.3,
"GBR","CPI","TOT","AGRWTH","Q","2004-Q3",1.3,
"GBR","CPI","TOT","AGRWTH","Q","2004-Q4",1.5,
"GBR","CPI","TOT","AGRWTH","Q","2005-Q1",1.8,
"GBR","CPI","TOT","AGRWTH","Q","2005-Q2",1.9,
"GBR","CPI","TOT","AGRWTH","Q","2005-Q3",2.4,
"GBR","CPI","TOT","AGRWTH","Q","2005-Q4",2.2,
"GBR","CPI","TOT","AGRWTH","Q","2006-Q1",2.1,
"GBR","CPI","TOT","AGRWTH","Q","2006-Q2",2.4,
"GBR","CPI","TOT","AGRWTH","Q","2006-Q3",2.5,
"GBR","CPI","TOT","AGRWTH","Q","2006-Q4",2.7,
"GBR","CPI","TOT","AGRWTH","Q","2007-Q1",2.8,
"GBR","CPI","TOT","AGRWTH","Q","2007-Q2",2.6,
"GBR","CPI","TOT","AGRWTH","Q","2007-Q3",2,
"GBR","CPI","TOT","AGRWTH","Q","2007-Q4",2.3,
"GBR","CPI","TOT","AGRWTH","Q","2008-Q1",2.5,
"GBR","CPI","TOT","AGRWTH","Q","2008-Q2",3.3,
"GBR","CPI","TOT","AGRWTH","Q","2008-Q3",4.5,
"GBR","CPI","TOT","AGRWTH","Q","2008-Q4",3.7,
"GBR","CPI","TOT","AGRWTH","Q","2009-Q1",2.9,
"GBR","CPI","TOT","AGRWTH","Q","2009-Q2",2,
"GBR","CPI","TOT","AGRWTH","Q","2009-Q3",1.4,
"GBR","CPI","TOT","AGRWTH","Q","2009-Q4",1.6,
"GBR","CPI","TOT","AGRWTH","Q","2010-Q1",2.4,
"GBR","CPI","TOT","AGRWTH","Q","2010-Q2",2.5,
"GBR","CPI","TOT","AGRWTH","Q","2010-Q3",2.3,
"GBR","CPI","TOT","AGRWTH","Q","2010-Q4",2.7,
"GBR","CPI","TOT","AGRWTH","Q","2011-Q1",3.5,
"GBR","CPI","TOT","AGRWTH","Q","2011-Q2",3.8,
"GBR","CPI","TOT","AGRWTH","Q","2011-Q3",4,
"GBR","CPI","TOT","AGRWTH","Q","2011-Q4",4,
"GBR","CPI","TOT","AGRWTH","Q","2012-Q1",3.1,
"GBR","CPI","TOT","AGRWTH","Q","2012-Q2",2.5,
"GBR","CPI","TOT","AGRWTH","Q","2012-Q3",2.2,
"GBR","CPI","TOT","AGRWTH","Q","2012-Q4",2.4,
"GBR","CPI","TOT","AGRWTH","Q","2013-Q1",2.5,
"GBR","CPI","TOT","AGRWTH","Q","2013-Q2",2.4,
"GBR","CPI","TOT","AGRWTH","Q","2013-Q3",2.4,
"GBR","CPI","TOT","AGRWTH","Q","2013-Q4",1.9,
"GBR","CPI","TOT","AGRWTH","Q","2014-Q1",1.6,
"GBR","CPI","TOT","AGRWTH","Q","2014-Q2",1.6,
"GBR","CPI","TOT","AGRWTH","Q","2014-Q3",1.5,
"GBR","CPI","TOT","AGRWTH","Q","2014-Q4",1.1,
"GBR","CPI","TOT","AGRWTH","Q","2015-Q1",0.4,
"GBR","CPI","TOT","AGRWTH","Q","2015-Q2",0.3,
"GBR","CPI","TOT","AGRWTH","Q","2015-Q3",0.4,
"GBR","CPI","TOT","AGRWTH","Q","2015-Q4",0.4,
"GBR","CPI","TOT","AGRWTH","Q","2016-Q1",0.7,
"GBR","CPI","TOT","AGRWTH","Q","2016-Q2",0.7,
"GBR","CPI","TOT","AGRWTH","Q","2016-Q3",1,
"GBR","CPI","TOT","AGRWTH","Q","2016-Q4",1.5,
"GBR","CPI","TOT","AGRWTH","Q","2017-Q1",2.2,
"GBR","CPI","TOT","AGRWTH","Q","2017-Q2",2.6,
"GBR","CPI","TOT","AGRWTH","Q","2017-Q3",2.7,
"GBR","CPI","TOT","AGRWTH","Q","2017-Q4",2.8,
"GBR","CPI","TOT","AGRWTH","Q","2018-Q1",2.5,
"GBR","CPI","TOT","AGRWTH","Q","2018-Q2",2.2,
"GBR","CPI","TOT","AGRWTH","Q","2018-Q3",2.3,
"GBR","CPI","TOT","AGRWTH","Q","2018-Q4",2.1,
"GBR","CPI","TOT","AGRWTH","Q","2019-Q1",1.8,
"GBR","CPI","TOT","AGRWTH","Q","2019-Q2",2,
"GBR","CPI","TOT","AGRWTH","Q","2019-Q3",1.8,
"GBR","CPI","TOT","AGRWTH","Q","2019-Q4",1.4,
"GBR","CPI","TOT","AGRWTH","Q","2020-Q1",1.7,
"GBR","CPI","TOT","AGRWTH","Q","2020-Q2",0.8,
"GBR","CPI","TOT","AGRWTH","Q","2020-Q3",0.8,
"GBR","CPI","TOT","AGRWTH","Q","2020-Q4",0.8,
"GBR","CPI","TOT","AGRWTH","Q","2021-Q1",0.9,
"GBR","CPI","TOT","AGRWTH","Q","2021-Q2",2.1,
"GBR","CPI","TOT","AGRWTH","Q","2021-Q3",2.7,
"GBR","CPI","TOT","AGRWTH","Q","2021-Q4",4.4,
"EST","CPI","TOT","AGRWTH","Q","2000-Q1",3.158845,
"EST","CPI","TOT","AGRWTH","Q","2000-Q2",3.071876,
"EST","CPI","TOT","AGRWTH","Q","2000-Q3",4.441133,
"EST","CPI","TOT","AGRWTH","Q","2000-Q4",5.383023,
"EST","CPI","TOT","AGRWTH","Q","2001-Q1",5.89093,
"EST","CPI","TOT","AGRWTH","Q","2001-Q2",6.712963,
"EST","CPI","TOT","AGRWTH","Q","2001-Q3",6.050228,
"EST","CPI","TOT","AGRWTH","Q","2001-Q4",4.378333,
"EST","CPI","TOT","AGRWTH","Q","2002-Q1",4.323878,
"EST","CPI","TOT","AGRWTH","Q","2002-Q2",4.175705,
"EST","CPI","TOT","AGRWTH","Q","2002-Q3",2.798708,
"EST","CPI","TOT","AGRWTH","Q","2002-Q4",3.011562,
"EST","CPI","TOT","AGRWTH","Q","2003-Q1",2.428722,
"EST","CPI","TOT","AGRWTH","Q","2003-Q2",0.7548152,
"EST","CPI","TOT","AGRWTH","Q","2003-Q3",1.151832,
"EST","CPI","TOT","AGRWTH","Q","2003-Q4",1.018011,
"EST","CPI","TOT","AGRWTH","Q","2004-Q1",0.4381443,
"EST","CPI","TOT","AGRWTH","Q","2004-Q2",3.177474,
"EST","CPI","TOT","AGRWTH","Q","2004-Q3",3.985507,
"EST","CPI","TOT","AGRWTH","Q","2004-Q4",4.599483,
"EST","CPI","TOT","AGRWTH","Q","2005-Q1",4.567616,
"EST","CPI","TOT","AGRWTH","Q","2005-Q2",3.505258,
"EST","CPI","TOT","AGRWTH","Q","2005-Q3",4.280737,
"EST","CPI","TOT","AGRWTH","Q","2005-Q4",3.977273,
"EST","CPI","TOT","AGRWTH","Q","2006-Q1",4.392638,
"EST","CPI","TOT","AGRWTH","Q","2006-Q2",4.426705,
"EST","CPI","TOT","AGRWTH","Q","2006-Q3",4.439141,
"EST","CPI","TOT","AGRWTH","Q","2006-Q4",4.490378,
"EST","CPI","TOT","AGRWTH","Q","2007-Q1",5.19511,
"EST","CPI","TOT","AGRWTH","Q","2007-Q2",5.675238,
"EST","CPI","TOT","AGRWTH","Q","2007-Q3",6.42139,
"EST","CPI","TOT","AGRWTH","Q","2007-Q4",9.049568,
"EST","CPI","TOT","AGRWTH","Q","2008-Q1",11.0838,
"EST","CPI","TOT","AGRWTH","Q","2008-Q2",11.39851,
"EST","CPI","TOT","AGRWTH","Q","2008-Q3",10.84389,
"EST","CPI","TOT","AGRWTH","Q","2008-Q4",8.23603,
"EST","CPI","TOT","AGRWTH","Q","2009-Q1",3.138201,
