ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2015Q3,21.2,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2015Q4,20.9,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q1,21,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q2,20,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q3,18.9,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q4,18.6,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q1,18.8,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q2,17.2,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q3,16.4,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q4,16.6,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q1,16.8,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q2,15.3,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q3,14.6,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q4,14.5,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q1,14.7,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q2,14,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q3,13.9,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q4,13.8,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q1,14.4,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q2,15.3,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q3,16.3,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q4,16.1,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q1,16,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q2,15.3,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q3,14.6,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Spain,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q4,13.3,,,Frequency: Quarterly,Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q1,4.1,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q2,4,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q3,6.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q4,7.4,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2009Q1,11.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2009Q2,13.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2009Q3,14.4,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2009Q4,15.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2010Q1,19.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2010Q2,18.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2010Q3,15.4,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2010Q4,13.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2011Q1,14.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2011Q2,13,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2011Q3,10.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2011Q4,11.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2012Q1,11.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2012Q2,10.1,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2012Q3,9.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2012Q4,9.1,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2013Q1,10,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2013Q2,8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2013Q3,7.8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2013Q4,8.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2014Q1,8.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2014Q2,7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2014Q3,7.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2014Q4,6.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2015Q1,6.8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2015Q2,6.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2015Q3,5.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2015Q4,6.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q1,6.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q2,6.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q3,7.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q4,6.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q1,5.8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q2,6.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q3,5.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q4,5.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q1,6.8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q2,5.1,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q3,5.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q4,4.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q1,4.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q2,5.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q3,4,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q4,4.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q1,5.1,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q2,7.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q3,7.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q4,7.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q1,7.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q2,6.9,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q3,5.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Estonia,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q4,5.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q1,6.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q2,7.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q3,5.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q4,6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2009Q1,7.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2009Q2,9.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2009Q3,7.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2009Q4,8.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2010Q1,9.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2010Q2,9.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2010Q3,7.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2010Q4,7.4,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2011Q1,8.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2011Q2,8.8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2011Q3,6.8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2011Q4,6.9,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2012Q1,8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2012Q2,8.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2012Q3,7.1,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2012Q4,7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2013Q1,8.8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2013Q2,9.1,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2013Q3,7.1,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2013Q4,7.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2014Q1,9,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2014Q2,9.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2014Q3,7.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2014Q4,8.4,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2015Q1,9.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2015Q2,10.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2015Q3,8.4,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2015Q4,8.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q1,9.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q2,10,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q3,7.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q4,8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q1,9.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q2,9.9,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q3,7.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q4,7.6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q1,8.8,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q2,8.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q3,6.5,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2018Q4,6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q1,7.1,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q2,7.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q3,6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2019Q4,6,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q1,7.1,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q2,8.9,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q3,7.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2020Q4,7.4,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q1,8.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q2,9,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q3,6.9,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
Finland,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2021Q4,6.3,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
France,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q1,7.2,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
France,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q2,6.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
France,Unemployment rate by sex and age (%),LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2008Q3,6.7,,,Frequency: Quarterly,Age coverage - maximum age: 74 years old
