ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2019Q3,831.9,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2019Q3,58.5,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2019Q4,5105.3,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2019Q4,406.8,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2019Q4,1248.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2019Q4,1267,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2019Q4,1294.6,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2019Q4,826,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2019Q4,62.1,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2020Q1,5085.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2020Q1,381.3,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2020Q1,1245.4,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2020Q1,1275.1,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2020Q1,1286.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2020Q1,835.1,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2020Q1,62.2,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2020Q2,5008.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2020Q2,337.3,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2020Q2,1210.1,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2020Q2,1259.5,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2020Q2,1294.6,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2020Q2,846,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2020Q2,61.1,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2020Q3,5156.4,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2020Q3,410.4,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2020Q3,1254.6,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2020Q3,1290.5,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2020Q3,1291.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2020Q3,846.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2020Q3,62.5,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2020Q4,5087.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2020Q4,347.8,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2020Q4,1247.5,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2020Q4,1287.6,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2020Q4,1278.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2020Q4,862.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2020Q4,63.4,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2021Q1,5054.9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2021Q1,347.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2021Q1,1273,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2021Q1,1259.3,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2021Q1,1256.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2021Q1,862.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2021Q1,56.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2021Q2,5144.5,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2021Q2,373,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2021Q2,1271.5,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2021Q2,1288.3,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2021Q2,1273.5,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2021Q2,875.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2021Q2,62.5,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2021Q3,5271.7,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2021Q3,462.6,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2021Q3,1271,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2021Q3,1301.9,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2021Q3,1296.8,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2021Q3,882.8,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2021Q3,56.6,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2021Q4,5241.1,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2021Q4,399.9,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2021Q4,1284.6,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2021Q4,1327.5,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2021Q4,1274.4,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2021Q4,888.4,,,Frequency: Quarterly,
Belgium,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2021Q4,66.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2008Q1,3518.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2008Q1,290.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2008Q1,806.3,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2008Q1,972.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2008Q1,926.9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2008Q1,469.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2008Q1,52.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2008Q2,3579.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2008Q2,305.7,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2008Q2,796,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2008Q2,1002.8,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2008Q2,932,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2008Q2,485.3,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2008Q2,57.3,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2008Q3,3602.4,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2008Q3,310.2,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2008Q3,772,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2008Q3,1025.4,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2008Q3,948.5,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2008Q3,488.6,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2008Q3,57.7,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2008Q4,3541.2,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2008Q4,296.7,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2008Q4,752.2,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2008Q4,1036.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2008Q4,926.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2008Q4,475.3,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2008Q4,54.8,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2009Q1,3484.8,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2009Q1,291.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2009Q1,741.5,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2009Q1,1030.6,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2009Q1,893.2,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2009Q1,477.9,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2009Q1,50.5,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2009Q2,3522.4,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2009Q2,289.7,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2009Q2,749.8,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2009Q2,1026.8,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2009Q2,914.4,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2009Q2,489.8,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2009Q2,52,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2009Q3,3514.5,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2009Q3,291.4,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2009Q3,745.9,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2009Q3,1011.7,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2009Q3,930,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2009Q3,486.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2009Q3,49.4,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2009Q4,3444.4,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2009Q4,272.7,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2009Q4,731.7,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2009Q4,1018.2,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2009Q4,898.2,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2009Q4,475.4,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2009Q4,48.3,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2010Q1,3375.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2010Q1,268.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2010Q1,816.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2010Q1,889.3,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2010Q1,839.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2010Q1,521,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2010Q1,40.3,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2010Q2,3441.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2010Q2,282.4,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2010Q2,838.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2010Q2,900.5,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2010Q2,853.6,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2010Q2,528.5,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2010Q2,38,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2010Q3,3460.3,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2010Q3,298.9,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2010Q3,830.3,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2010Q3,907.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2010Q3,863.5,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2010Q3,520.2,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2010Q3,40.4,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2010Q4,3433.6,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2010Q4,272.5,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2010Q4,841.7,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2010Q4,900.3,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2010Q4,853.6,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2010Q4,523.3,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2010Q4,42.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2011Q1,3306.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2011Q1,238.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2011Q1,798.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2011Q1,890.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2011Q1,821.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2011Q1,517.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2011Q1,39.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2011Q2,3318.3,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2011Q2,245.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2011Q2,787.8,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2011Q2,898,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2011Q2,826.9,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2011Q2,523.6,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2011Q2,36.9,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2011Q3,3383,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2011Q3,271.1,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2011Q3,804.2,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2011Q3,906.5,,,Frequency: Quarterly,
Bulgaria,Labour force by sex and age (thousands),LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2011Q3,842.8,,,Frequency: Quarterly,
